name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
AI LABS WEB LLC,LLC,541511,,Maryland Heights,MO,63043,8,,,[],,low,"[""Full Stack .NET Developer"", "".NET Developer"", ""Data Engineer"", ""DOTNET DEVELOPER"", ""DATA ENGINEER"", ""Dotnet Developer""]",auto,2026-06-07,2026-06-07
PRAMIS SOLUTIONS LLC,LLC,541511,,Southlake,TX,76092,9,,,[],,low,"[""Java Developer"", ""Data Analyst"", ""SAP Functional Consultant"", ""Software Developer"", ""Software Engineer"", ""Java developer""]",auto,2026-06-07,2026-06-07
Yantran LLC,LLC,541511,,Allen,TX,75013,9,,,[],,low,"[""SAP VIM Workflow Engineer"", ""SAP Technical Engineer"", ""Technical Engineer"", ""Oracle Technical Engineer"", ""Clinical Specialist - Optometrist"", ""Solution Architect"", ""Data Analytics Architect L1"", ""Senior Software Engineer""]",needs_review,2026-06-07,2026-06-07
"Value Global, LLC.",LLC,541511,,Tomball,TX,77375,9,,,[],,low,"[""Programmer Analyst"", ""Software Architect""]",auto,2026-06-07,2026-06-07
"Akshaya Solutions, LLC",LLC,541511,,Mckinney,TX,75070,9,,,[],,low,"[""Software Engineer"", ""Software Developer"", ""Computer Systems Engineer""]",auto,2026-06-07,2026-06-07
DATA FABRIC SOLUTIONS LLC,LLC,541511,,CONROE,TX,77384,9,,,[],,low,"[""DEVELOPER - FULL STACK"", ""APPLICATION PROGRAMMER ANALYST"", ""BUSINESS ANALYST"", ""JAVA DEVELOPER"", ""FULL STACK DEVELOPER"", ""BUSINESS SYSTEMS ANALYST""]",auto,2026-06-07,2026-06-07
VSTRS LLC,LLC,54151,,Cypress,TX,77429,9,,,[],,low,"[""SAP BW Architect"", ""SAP SD/LE Consultant"", ""SAP OTC Architect"", ""SAP MM Consultant"", ""Python Developer"", ""Sr. programmer/Analyst"", ""SAP HANA Consultant"", ""SAP Consultant""]",auto,2026-06-07,2026-06-07
INTELLIOZ LLC.,LLC,541511,,McKinney,TX,75072,9,,,[],,low,"[""Software Engineer"", ""Project Manager"", ""Business Systems Analyst""]",auto,2026-06-07,2026-06-07
Gamut Source LLC,LLC,541511,,Austin,TX,78705,9,,,[],,low,"[""Software Release Analyst"", ""Software Developers"", ""Software quality assurance analyst"", ""Software Developer"", ""Business Intelligence analyst"", ""Data Engineer""]",auto,2026-06-07,2026-06-07
Cloud Touch  IT LLC,LLC,541519,,DENTON,TX,76201,9,,,[],,low,"[""Software Engineer"", ""Business Analyst"", ""Solution Architect""]",needs_review,2026-06-07,2026-06-07
KALVEN GROUP OF LIMITED LIABILITY COMPANY,LLC,541511,,DALLAS,TX,75234,9,,,[],,low,"[""SCRUM MASTER"", ""DATA ANALYST"", ""SOFTWARE ENGINEER"", ""DATA SCIENTIST"", ""Software Developer""]",auto,2026-06-07,2026-06-07
VCLOUD SOFT TECHNOLOGIES LLC,LLC,541511,,Austin,TX,78705,9,,,[],,low,"[""Software Engineer"", ""Software Developer"", ""Systems Administrator"", ""QA Analyst"", ""Management Analyst""]",auto,2026-06-07,2026-06-07
M3IOX LLC,LLC,5415,,Katy,TX,77494,9,,,[],,low,"[""Project Management Specialist"", ""Solutions Architect"", ""Human Resources Specialist"", ""Infor M3 Technical Consultant"", ""Software Quality Assurance Engineer""]",auto,2026-06-07,2026-06-07
SYSCONSULT LLC.,LLC,541511,,FRISCO,TX,75034,9,,,[],,low,"[""PROGRAMMER ANALYST"", ""SOFTWARE DEVELOPER"", ""SOFTWARE QA ENGINEER"", ""IT PROJECT MANAGER"", ""DATA ENGINEER"", ""DEVOPS ENGINEER""]",auto,2026-06-07,2026-06-07
QUANTITIX LLC,LLC,541511,,PLANO,TX,75074,9,,,[],,low,"[""Software Engineer"", ""Data Engineer"", ""Senior Software Engineer"", ""Data Scientist"", ""Technology Specialist - Integrations"", ""Software Engineer / Application Support Engineer""]",auto,2026-06-07,2026-06-07
"Nubes Opus, LLC",LLC,541512,,Prosper,TX,75078,9,,,[],,low,"[""Programmer"", ""Lead Developer""]",auto,2026-06-07,2026-06-07
MVS360 LLC,LLC,541511,,Austin,TX,78738,9,,,[],,low,"[""Software Developer"", ""Computer Systems Analyst""]",auto,2026-06-07,2026-06-07
VOXTECH LLC,LLC,541511,,KATY,TX,77494,9,,,[],,low,"[""FULL STACK DEVELOPER"", ""SAP SUCCESSFACTORS DEVELOPER"", ""SAP BTP DEVELOPER"", ""SAP BASIS/BTP ADMINISTRATOR"", ""AI DATA ENGINEER"", ""SAP BTP AND BUSINESS AI ARCHITECT"", ""SALESFORCE CRM ADMINISTRATOR"", ""DEVOPS ENGINEER"", ""DATA ENGINEER""]",auto,2026-06-07,2026-06-07
VonExpy Softech LLC,LLC,541511,,Austin,TX,78701,9,,,[],,low,"[""COMPUTER PROGRAMMER"", ""Software Developer"", ""Computer Programmer"", ""Software Engineer""]",auto,2026-06-07,2026-06-07
Gen Piper Technologies LLC,LLC,541511,,Round Rock,TX,78681,9,,,[],,low,"[""Software Engineer"", ""QA Software Engineer"", ""Quality Assurance Tester"", ""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
HBR ANALYTICS & BI SOLUTIONS LLC,LLC,541511,,Dallas,TX,75226,9,,,[],,low,"[""Senior SAP Data & Analytics Engineer"", ""Sr. SAP BW4HANA Developer"", ""Sr. SAP Data & Analytics Developer"", ""Software Testing Engineer"", ""SAP ABAP & BTP Developer"", ""Sr. SAP Data & Analytics Architect"", ""Sr. SAP Analytics Cloud Planning Developer"", ""Cloud Data Analytics Architect"", ""Senior SAP BW4HANA Developer""]",auto,2026-06-07,2026-06-07
HUB IT SOLUTIONS LLC,LLC,541511,,Plano,TX,75074,9,,,[],,low,"[""Embedded Software Engineer"", ""Specialist \u2013 Embedded SW"", ""Data Engineer"", ""Software Engineer"", ""Software Developer"", ""Model Based Development (MBD) Control Engineer"", ""Senior Cloud/Bigdata Platform Engineer""]",auto,2026-06-07,2026-06-07
Telcobuy.com LLC,LLC,541511,,Maryland Heights,MO,63043,9,,,[],,low,"[""Sr. Big Data Analyst"", ""Sr. Hyperion Developer"", ""Custom Application Developer"", ""Business Intelligence Developer"", ""Lead Oracle Developer"", ""Lead Machine Learning Engineer"", ""Sr. iOS Software Engineer""]",auto,2026-06-07,2026-06-07
UNIIAN LLC.,LLC,541511,,Frisco,TX,75035,10,,,[],,low,"[""Software Engineer"", ""Software Test Lead""]",auto,2026-06-07,2026-06-07
CALIBER MANAGEMENT LLC,LLC,541511,,ROUND ROCK,TX,78681,10,,,[],,low,"[""SOFTWARE DEVELOPER"", ""QUALITY ANALYST"", ""COMPUTER SYSTEMS ENGINEER"", ""COMPUTER PROGRAMMER"", ""SOFTWARE QUALITY ANALYST""]",auto,2026-06-07,2026-06-07
Visualization LLC,LLC,541519,,Allen,TX,75002,10,,,[],,low,"[""Sr. Project Manager"", ""Sr. Optimization Expert"", ""Program Manager"", ""Sr. Business Analyst"", ""Network Optimization Consultant"", ""Mobility Optimization Specialist""]",auto,2026-06-07,2026-06-07
Leosoft solutions LLC,LLC,541511,,Cypress,TX,77429,10,,,[],,low,"[""Software Engineer"", ""Software Developer"", ""SOFTWARE DEVELOPER"", ""SR. DATA ENGINEER""]",needs_review,2026-06-07,2026-06-07
Vinshe Systems LLC,LLC,541511,,Austin,TX,78759,10,,,[],,low,"[""Software Developer"", ""Data Engineer"", ""Software Development Engineer in Test (SDET)"", ""Software Engineer"", ""Business Analyst""]",auto,2026-06-07,2026-06-07
SR SOFT LLC,LLC,541519,,SUGAR LAND,TX,77479,10,,,[],,low,"[""PROGRAMMER ANALYST"", ""IT ANALYST"", ""Java Developer"", ""APPLICATION ANALYST"", ""ERP APPLICATION ANALYST"", ""Software Developer""]",needs_review,2026-06-07,2026-06-07
EDW Architectonics LLC,LLC,541511,,Flower Mound,TX,75022,10,,,[],,low,"[""Senior IT Assistant"", ""senior IT Assistant""]",auto,2026-06-07,2026-06-07
"BorrowWorks, LLC",LLC,511210,,Fort Worth,TX,76132,10,,,[],,low,"[""Product & Senior Business Analyst"", ""Risk Analyst"", ""Software Quality Assurance Engineer"", ""Senior Data Scientist"", ""Senior Software Developer""]",auto,2026-06-07,2026-06-07
TAP Innovations LLC,LLC,541511,,Irving,TX,75063,10,,,[],,low,"[""Program Manager"", ""Data Engineer"", ""Project Manager"", ""Microsoft Dynamics Developer"", ""Data Scientist"", ""Senior Program Manager""]",auto,2026-06-07,2026-06-07
Change CX LLC,LLC,541511,,Plano,TX,75024,10,,,[],,low,"[""AWS DevOps Architect"", ""Director of Technology"", ""Sr. DevOps Engineer"", ""Program Lead"", ""Senior Software Engineer"", ""E-Commerce Technical Architect"", ""Technology Architect"", ""QA Engineer""]",auto,2026-06-07,2026-06-07
"International Technologies Pro, LLC",LLC,541511,,Houston,TX,77056,10,,,[],,low,"[""Sr. Test Engineer - Salesforce"", ""Software Developer"", ""QA Analyst"", ""Java Developer"", ""Guidewire Developer"", ""QA Engineer Automated Specialist"", ""Software Engineer"", ""MainFrame Developer""]",auto,2026-06-07,2026-06-07
"CONDUENT LEGAL & COMPLIANCE SOLUTIONS, LLC",LLC,541512,,Richardson,TX,75080,10,,,[],,low,"[""Applications Development and Support Engineer III"", ""Ontrack Application Developer"", ""Software Engineer"", ""OnTrack Developer"", ""Ontrack Developer"", ""App Dev & Support Engineer III""]",auto,2026-06-07,2026-06-07
AI SYNC INNOVATIONS LLC,LLC,541511,,MCKINNEY,TX,75070,10,,,[],,low,"[""Data Analyst"", ""Software Engineer"", ""Business Analyst"", ""SOFTWARE ENGINEER"", ""PRODUCT DESIGNER"", ""IT PROJECT MANAGER"", ""SNOWFLAKE ENGINEER""]",auto,2026-06-07,2026-06-07
Snowsoft LLC,LLC,541511,,Coppell,TX,75019,10,,,[],,low,"[""Java Developer"", ""Software Engineer""]",auto,2026-06-07,2026-06-07
Digital360Solutions LLC,LLC,541519,,Houston,TX,77064,10,,,[],,low,"[""Business Analyst"", ""Cyber Security Engineer"", ""Computer System Analyst"", ""Business Analyst (SAP)"", ""Financial Risk Specialist"", ""Information Security Engineer"", ""Business System Analyst"", ""Software Solutions Engineer""]",auto,2026-06-07,2026-06-07
Afflux Systems LLC,LLC,541511,,Pflugerville,TX,78660,10,,,[],,low,"[""Staff Software Engineer"", ""Application Security Engineer"", ""Microsoft Azure Administrator"", ""Business Systems Analyst"", ""Sitecore Developer"", ""Software Quality Assurance Analyst"", ""Web Developer"", ""Azure Databricks Developer"", ""Implementation Lead""]",auto,2026-06-07,2026-06-07
Upward Innovations LLC,LLC,541511,,Mesquite,TX,75150,10,,,[],,low,"[""Software Engineer"", ""Front End Developer"", ""Salesforce Developer"", ""Software Developer in Test"", ""Software Developer in TEST"", ""Software  Test Engineer"", ""Software Developer"", ""Embedded Software Engineer"", ""Data Engineer""]",auto,2026-06-07,2026-06-07
ThothIT LLC,LLC,541511,,Irving,TX,75063,10,,,[],,low,"[""Programmer Analyst"", ""Software Developer/ Programmer Analyst"", ""Java Fullstack Developer"", ""Software Engineer"", ""Application Developer/Java Developer"", ""Java Developer / Application Engineer"", ""Software Engineer/Developer""]",auto,2026-06-07,2026-06-07
BINARE LLC,LLC,54151,,HOUSTON,TX,77064,10,,,[],,low,"[""API Integration Engineer"", ""IT Project Manager"", ""Data Architect"", ""Senior Software Engineer"", ""Big Data Developer"", ""Java Developer"", ""Mendix Software Engineer"", ""Sr. Software Development Engineer in Test"", ""Senior Java Developer""]",auto,2026-06-07,2026-06-07
"Koerber Supply Chain, LLC",LLC,541511,,Dallas,TX,75261,10,,,[],,low,"[""VP, Project Engineering"", ""Senior Controls Engineer"", ""Controls Team Lead"", ""Software and Simulation Solutions Engineer"", ""Sr. Systems Engineer"", ""Senior Applications Engineer"", ""Firmware Controls Engineer"", ""Software Engineer II""]",auto,2026-06-07,2026-06-07
LOGOS GLOBALTECH LLC,LLC,541511,,Woodway,TX,76712,10,,,[],,low,"[""Data Engineer"", ""Software Engineer"", ""Release Manager"", ""Senior DevOps Engineer""]",auto,2026-06-07,2026-06-07
"Enchantapps,LLC",LLC,541512,,Cypress,TX,77433,10,,,[],,low,"[""Oracle Applications Specialist"", ""Oracle Application Designer"", ""Business Analyst"", ""Programmer Analyst"", ""PROGRAMMER ANALYST"", ""Systems Analyst""]",auto,2026-06-07,2026-06-07
BRINGWISE LLC,LLC,541512,,FRISCO,TX,75033,10,,,[],,low,"[""SALESFORCE DEVELOPER"", ""Guidewire Development Engineer"", ""Senior Software Engineer"", ""Software Engineer"", ""Salesforce Developer"", ""Information Security Engineer""]",auto,2026-06-07,2026-06-07
SOURCE CODE TECH LLC,LLC,541511,,HOUSTON,TX,77084,10,,,[],,low,"[""SOFTWARE ENGINEER"", ""FULLSTACK DEVELOPER"", ""DATA ENGINEER"", ""BI DEVELOPER"", ""DEVOPS ENGINEER"", ""DATA ANALYST""]",auto,2026-06-07,2026-06-07
Teknims Group LLC,LLC,541511,,Dallas,TX,75234,10,,,[],,low,"[""Cloud DevOps Engineer - Applications"", ""Senior Software Developer"", ""Software Application Test Lead"", ""Lead Data Engineer"", ""Software Application Test Engineer"", ""Senior Software Engineer"", ""ServiceNow Developer"", ""Software Developer - Applications""]",auto,2026-06-07,2026-06-07
VISHTIK LLC,LLC,541511,,Prosper,TX,75078,10,,,[],,low,"[""Software Developer"", ""Software Engineer""]",auto,2026-06-07,2026-06-07
viaSDLC LLC,LLC,541511,,Farmers Branch,TX,75234,10,,,[],,low,"[""QUALITY ENGINEER"", ""DevOps Engineer"", ""Test Engineer"", ""Software Development Engineer in Test"", ""Workday Developer"", ""Software Developer"", ""Software Engineer"", ""Full Stack Java Developer""]",auto,2026-06-07,2026-06-07
IMAGINX LLC,LLC,541511,,HOUSTON,TX,77054,10,,,[],,low,"[""software Engineer"", ""software Developer"", ""Technical Lead"", ""Database Architect"", ""SOFTWARE ENGINEER"", ""IT CONSULTANT"", ""Data Engineer"", ""JAVA DEVELOPER"", ""Oracle Apps Finance Functional Consultant""]",auto,2026-06-07,2026-06-07
APPS Technology LLC,LLC,541511,,Dallas,TX,75287,10,,,[],,low,"[""Java Developer"", ""Business Analyst"", ""QA Engineer"", ""Project Test Coordinator"", ""Full stack Developer""]",auto,2026-06-07,2026-06-07
ATAPCLOUD LLC,LLC,541511,,AUSTIN,TX,78731,10,,,[],,low,"[""ETL Developer"", ""SYSTEMS ENGINEER"", ""DATA ANALYST"", ""SENIOR DATABASE ENGINEER"", ""SYSTEMS ENGINEER/Developer"", ""DATA ANALYST/DEVELOPER"", ""SOFTWARE DEVELOPER"", ""Software Developer"", ""Principal Consultant"", ""Senior Database Administrator""]",auto,2026-06-07,2026-06-07
Panic Button LLC,LLC,541511,,Austin,TX,78759,10,,,[],,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Techspheresolutions LLC,LLC,541511,,LITTLE ELM,TX,75068,10,,,[],,low,"[""Computer Systems Architect"", ""Senior SAP Consultant"", ""SAP Consultant"", ""Senior Manager"", ""Software Developer"", ""Senior Product Manager"", ""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
"Learfield Communications, LLC",LLC,541511,,Jefferson City,MO,65109,10,,,[],,low,"[""Senior Network Reliability Engineer"", ""Senior Product Manager"", ""Software Engineer II"", ""Principal Software Engineer"", ""Data Scientist - Digital Marketing"", ""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
Vidusolutions LLC,LLC,541511,,Katy,TX,77494,11,,,[],,low,"[""Workday Consultant"", ""Software Developer"", ""Software Engineer"", ""SAP Consultant"", ""Technical Business Analyst""]",auto,2026-06-07,2026-06-07
Tryittech LLC,LLC,541511,,PLANO,TX,75023,11,,,[],,low,"[""PYTHON DEVELOPER"", ""Software Developer"", ""Sr Software Developer"", ""Junior Developer"", ""QA Analyst"", ""Lead Mulesoft Developer"", ""Network Engineer"", ""Technical Lead""]",auto,2026-06-07,2026-06-07
"The Shams Group, LLC",LLC,541511,,Irving,TX,75038,11,,,[],,low,"[""Data Services Manager"", ""Senior Software Developer"", ""Operations / Logistics Consultant"", ""Chief Technology Officer"", ""Vice President, Finance and Operations"", ""Systems Administrator"", ""IT Project Manager""]",auto,2026-06-07,2026-06-07
CLOTHING TECH LLC,LLC,511210,,Austin,TX,78746,11,,,[],,low,"[""Sr. Software Developer"", ""Software Engineer Team Lead"", ""Software Engineer"", ""Software Developer"", ""Senior Software Tester"", ""UI/UX Development Team Lead"", ""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
STAGITY SOLUTIONS LLC,LLC,541512,,FARMERS BRANCH,TX,75234,11,,,[],,low,"[""SOFTWARE ENGINEER"", ""Software Engineer"", ""Network Engineer""]",auto,2026-06-07,2026-06-07
Enterprise Value Systems LLC,LLC,54151,,Katy,TX,77494,11,,,[],,low,"[""Systems Analyst"", ""Data Engineer"", ""System Analyst""]",auto,2026-06-07,2026-06-07
INFIVERSE SYSTEMS LLC,LLC,541511,,HOUSTON,TX,77074,11,,,[],,low,"[""Software Developer"", ""Application DEVELOPER""]",auto,2026-06-07,2026-06-07
SIRI INFOTEC LLC.,LLC,541511,,FRISCO,TX,75035,11,,,[],,low,"[""SR. DATA ENGINEER"", ""PEGA DEVELOPER"", ""QA TESTER"", ""SOFTWARE ENGINEER"", ""DATA MANAGEMENT ANALYST II"", ""DATA SCIENTIST"", ""SR. COGNOS ADMIN"", ""SOFTWARE DEVELOPER""]",auto,2026-06-07,2026-06-07
IT GIANTS LLC,LLC,541511,,IRVING,TX,75063,11,,,[],,low,"[""Sr Software Engineer"", ""Junior Software Engineer"", ""Software Engineer"", ""Senior Software Engineer"", ""IT Project Manager/Scrum Master""]",auto,2026-06-07,2026-06-07
"IT GENERATION SOFTWARE, LLC.",LLC,541519,,FLOWER MOUND,TX,75022,11,,,[],,low,"[""SOFTWARE ENGINEER"", ""DEVOPS ENGINEER"", ""SR. SOFTWARE ENGINEER"", ""TECHNICAL PROJECT MANAGER""]",auto,2026-06-07,2026-06-07
"Collaborative Imaging, LLC",LLC,541512,,Plano,TX,75025,11,,,[],,low,"[""Sr. User Experience Designer"", ""UI/UX Developer"", ""UI/UX Designer & Developer"", ""Software Engineer"", ""Lead Software Engineer"", ""Software Developer"", ""Senior Software Developer"", ""Product Manager""]",needs_review,2026-06-07,2026-06-07
AUGMENTED REALITY TECHNOLOGIES LLC,LLC,541511,,DUNCANVILLE,TX,75116-4931,11,,,[],,low,"[""SOFTWARE ENGINEER"", ""DATA ANALYST"", ""SOURCING ANALYST"", ""FINANCIAL ANALYST"", ""SR. SOFTWARE ENGINEER""]",auto,2026-06-07,2026-06-07
MindSkill Pedia LLC,LLC,541511,,houston,TX,77090,11,,,[],,low,"[""Sr. Software Engineer"", ""Software Developer-Python"", ""Software Quality Assurance Engineer"", ""SOFTWARE DEVELOPER"", ""SYSTEMS ANALYST"", ""SYSTEMS ADMINISTRATOR""]",auto,2026-06-07,2026-06-07
Tekebin LLC,LLC,541511,,Plano,TX,75023,11,,,[],,low,"[""Software Developer"", ""Java Full Stack Developer"", ""UI Developer"", ""Estimator"", ""IT Project Manager"", ""Java Developer"", ""Software Engineer""]",auto,2026-06-07,2026-06-07
Ams Tec Solutions LLC,LLC,541511,,Austin,TX,78731,11,,,[],,low,"[""Software Developer"", ""Data Engineer"", ""PLM Developer""]",auto,2026-06-07,2026-06-07
Niche IT Software Solutions LLC,LLC,541511,,Frisco,TX,75035,11,,,[],,low,"[""Senior Data Engineer"", ""Sr. Software Developer"", ""Information Systems Security Officer"", ""Database Architect"", ""Data Engineer"", ""Automation Test Engineer"", ""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
MAARISOFT SOLUTIONS LLC,LLC,541511,,PLANO,TX,75024,11,,,[],,low,"[""Software Architect"", ""Software Developer"", ""QA Engineer"", ""IT Architect"", ""IT Project Manager"", ""SAP Consultant""]",auto,2026-06-07,2026-06-07
Enterprise Business Data LLC,LLC,541519,,Coppell,TX,75019,11,,,[],,low,"[""Software Engineer"", ""Business Analyst"", ""Software Developer""]",auto,2026-06-07,2026-06-07
Global IT Engineers LLC,LLC,541511,,Irving,TX,75063,11,,,[],,low,"[""Software Developer"", ""Software Engineer"", ""Data Analyst"", ""Project Manager"", ""Business Analyst""]",auto,2026-06-07,2026-06-07
SRTECHSOFT LLC,LLC,541519,,MCKINNEY,TX,75070,11,,,[],,low,"[""SOFTWARE DEVELOPER"", ""SOFTWARE QUALITY ANALYST"", ""AUTOMATION ENGINEER""]",auto,2026-06-07,2026-06-07
CX DATA LABS LLC,LLC,541511,,McKinney,TX,75070,11,,,[],,low,"[""Principal Engineer"", ""Consultant (Automation QA Engineer)"", ""QA Engineer"", ""RPA Developer"", ""Data Scientist""]",auto,2026-06-07,2026-06-07
Metasoft LLC,LLC,541511,,PLANO,TX,75024,11,,,[],,low,"[""SOFTWARE DEVELOPER II"", ""Software Developer""]",auto,2026-06-07,2026-06-07
SF GLOBAL LLC,LLC,541511,,Dallas,TX,75247,11,,,[],,low,"[""Java Developer"", ""Radio Frequency Engineer"", ""Data Analyst"", ""Senior Software Engineer"", ""Business Analyst"", ""Developer"", ""IT Engineer"", ""Software Engineer""]",auto,2026-06-07,2026-06-07
SCEPTER TECHNOLOGIES LLC,LLC,541511,,SAINT LOUIS,MO,63108,11,,,[],,low,"[""PROJECT MANAGER"", ""SYSTEM ADMINISTRATOR"", ""JAVA DEVELOPER"", ""BIGDATA DEVELOPER"", ""Java Developer"", ""Programmer Analyst"", ""Software Developer""]",needs_review,2026-06-07,2026-06-07
IT LOOKING GLASS LLC,LLC,541511,,Foristell,MO,63348,11,,,[],,low,"[""Software Developer"", ""ETL Developer"", ""Custom Software Engineering Sr Analyst"", ""Senior Data Consultant"", ""Data Engineer"", ""Senior Consultant"", ""Oracle Fusion HCM Cloud Technical Consultant"", ""Software Tester"", ""Application Developer"", ""SOFTWARE DEVELOPER""]",auto,2026-06-07,2026-06-07
iProgram LLC,LLC,541511,,Frisco,TX,75034,12,,,[],,low,"[""Full Stack Software Developer"", ""PROGRAMMER ANALYST"", ""DATA ENGINEER"", ""SAP FICO Consultant"", ""Software Engineer""]",auto,2026-06-07,2026-06-07
NEWDREAM DATA SYSTEMS LLC,LLC,541511,,FRISCO,TX,75035,12,,,[],,low,"[""SOFTWARE DEVELOPER"", ""Business Analyst"", ""Guidewire Project Manager"", ""Software Developer""]",auto,2026-06-07,2026-06-07
RA InfoSolutions LLC,LLC,541511,,McKinney,TX,75070,12,,,[],,low,"[""Systems Application Developer"", ""Software Developer"", ""Senior Software Engineer"", ""Systems Engineer"", ""Sr Software Engineer"", ""Software Engineer"", ""Sr. Business Analyst"", ""Sr. Software Engineer""]",auto,2026-06-07,2026-06-07
